Player Team Age Height Weight COLLEGE COUNTRY "DRAFT YEAR" "DRAFT ROUND" "DRAFT NUMBER" GP PTS REB AST NETRTG OREB% DREB% USG% TS% AST% W L Min PTS FGM FGA FG% 3PM 3PA 3P% FTM FTA FT% OREB DREB REB AST TOV STL BLK PF FP DD2 TD3 +/- Dist. Feet Dist. Miles Dist. Miles Off Dist. Miles Def Avg Speed Avg Speed Off Avg Speed Def "Screen Assists" "Screen Assists PTS" Deflections "OFF Loose Balls Recovered" "DEF Loose Balls Recovered" "Loose Balls Recovered" "% Loose Balls Recovered OFF" "% Loose Balls Recovered DEF" "Charges Drawn" "Contested 2PT Shots" "Contested 3PT Shots" "Contested Shots" Travel "DOUBLE DRIBBLE" "DISC. DRIBBLE" "OFF. 3 SEC" INBOUND "BACK- COURT" "OFF.  GLTND" PALMING "OFF. FOUL" "DEF.  3 SEC" CHARGE "DEF.  GLTND" LANE "JUMP BALL" "KICKED BALL"
"Kevin Huerter" CHI 26 6-7 198 Maryland USA 2018 1 19 69.0 9.9 3.0 2.3 2.8 1.7 9.8 17.1 54.4 12.4 39 30 24.3 9.9 3.7 8.8 42.5 1.9 5.7 33.8 0.5 0.7 71.4 0.4 2.5 3.0 2.3 1.0 1.0 0.3 1.8 19.7 0.0 0.0 1.5 10236.9 1.94 1.04 0.90 4.48 4.97 4.02 0.5 1.1 2.0 0.1 0.3 0.3 18.2 81.8 0.00 2.1 1.6 3.7 3 0 0 0 0 1 0 0 1 0 0 0 0 0 4
"Kevin Knox II" GSW 25 6-8 215 Kentucky USA 2018 1 9 14.0 3.3 1.2 0.4 -2.9 6.9 14.9 20.2 58.2 8.6 11 3 6.0 3.3 1.3 2.6 50.0 0.3 1.1 26.7 0.4 0.6 75.0 0.5 0.7 1.2 0.4 0.3 0.1 0.3 0.4 6.3 0.0 0.0 -0.2 2479.6 0.47 0.26 0.21 4.36 4.62 3.94 0.0 0.0 0.6 0.0 0.0 0.0 0.0 0.0 0.00 1.0 1.0 2.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Kevin Love" MIA 36 6-8 251 UCLA USA 2008 1 5 23.0 5.3 4.1 1.0 -3.6 8.0 28.2 23.0 48.8 13.4 13 10 10.9 5.3 1.8 5.0 35.7 1.0 2.9 35.8 0.7 1.0 69.6 1.0 3.1 4.1 1.0 0.6 0.7 0.2 0.9 13.5 0.0 0.0 -1.1 4201.4 0.80 0.43 0.37 4.09 4.34 3.82 0.8 1.8 1.4 0.1 0.2 0.3 28.6 71.4 0.10 1.0 0.5 1.5 0 0 0 0 1 0 0 0 0 0 0 0 0 0 3
"Kevin McCullar Jr." NYK 24 6-6 210 Kansas USA 2024 2 56 4.0 1.5 2.0 0.5 -3.1 0.0 28.6 11.8 38.1 11.1 4 0 7.3 1.5 0.5 1.8 28.6 0.0 0.3 0.0 0.5 0.5 100 0.0 2.0 2.0 0.5 0.0 0.3 0.3 1.5 6.2 0.0 0.0 -0.5 3220.8 0.61 0.33 0.28 4.43 4.65 4.20 0.0 0.0 0.7 0.0 0.7 0.7 0.0 100 0.00 1.7 0.3 2.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Kevin Porter Jr." MIL 24 6-4 203 "Southern California" USA 2019 1 30 75.0 10.3 3.7 3.4 1.1 2.9 14.8 24.8 53.1 27.6 43 32 19.8 10.3 3.9 8.7 44.9 0.7 2.4 31.1 1.7 2.3 76.9 0.6 3.1 3.7 3.4 1.8 1.1 0.2 1.6 21.8 2.0 1.0 0.4 8177.5 1.55 0.82 0.73 4.38 4.65 4.12 0.1 0.3 1.8 0.2 0.3 0.5 36.1 63.9 0.00 1.4 1.3 2.8 5 0 0 0 0 4 0 0 14 0 3 1 0 0 1
"Kevon Looney" GSW 29 6-9 222 UCLA USA 2015 1 30 76.0 4.5 6.1 1.6 5.6 13.9 22.7 12.5 53.5 14.3 45 31 15.0 4.5 1.9 3.7 51.4 0.0 0.1 40.0 0.7 1.3 56.6 2.4 3.6 6.1 1.6 0.5 0.6 0.5 2.0 16.9 2.0 0.0 1.5 5932.6 1.12 0.59 0.54 4.19 4.33 4.04 2.5 6.0 1.1 0.3 0.2 0.4 57.6 42.4 0.00 4.1 1.4 5.5 1 0 0 0 0 1 0 0 15 4 1 0 0 0 4
"Keyonte George" UTA 21 6-4 185 Baylor USA 2023 1 16 67.0 16.8 3.8 5.6 -11.9 1.2 10.4 23.7 53.9 27.2 13 54 31.5 16.8 5.4 13.7 39.1 2.6 7.6 34.3 3.5 4.3 81.8 0.4 3.4 3.8 5.6 2.7 0.7 0.1 1.7 29.5 4.0 0.0 -7.6 12247.9 2.32 1.27 1.05 4.10 4.35 3.84 0.4 1.0 1.2 0.2 0.3 0.5 41.9 58.1 0.07 1.1 1.6 2.7 5 0 1 0 0 1 1 0 8 0 1 0 0 0 4
"Khris Middleton" WAS 33 6-7 222 "Texas A&M" USA 2012 2 39 37.0 11.9 3.7 4.1 1.5 1.5 13.2 20.8 58.8 25.1 18 19 22.8 11.9 4.3 9.1 47.5 1.3 3.6 36.1 1.9 2.3 85.7 0.4 3.4 3.7 4.1 1.5 0.9 0.2 2.0 24.4 0.0 0.0 1.1 9160.5 1.73 0.94 0.79 4.27 4.75 3.82 0.2 0.6 1.6 0.3 0.2 0.4 62.5 37.5 0.16 1.0 1.6 2.7 1 1 0 0 0 2 0 0 2 0 0 0 0 0 4
"Killian Hayes" BKN 23 6-5 195 None France 2020 1 7 6.0 9.0 3.0 5.2 -5.7 2.8 8.7 14.5 55.9 27.4 1 5 27.1 9.0 3.0 7.2 41.9 1.3 3.5 38.1 1.7 2.0 83.3 0.8 2.2 3.0 5.2 1.5 0.7 0.7 2.2 22.9 0.0 0.0 -4.0 11440.7 2.17 1.17 0.99 4.42 4.67 4.17 0.2 0.3 1.7 0.2 0.2 0.3 50.0 50.0 0.33 2.8 1.3 4.2 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"KJ Martin" UTA 24 6-6 215 None USA 2020 2 52 43.0 6.4 2.9 1.1 -8.1 3.2 10.3 11.2 61.8 7.4 11 32 21.2 6.4 2.6 4.7 55.2 0.3 1.3 25.9 0.9 1.1 78.7 0.7 2.2 2.9 1.1 0.6 0.4 0.5 2.3 13.7 0.0 0.0 -3.3 8360.0 1.58 0.84 0.74 4.16 4.34 3.96 0.7 1.6 0.9 0.2 0.2 0.5 52.6 47.4 0.00 2.3 1.9 4.3 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"KJ Simpson" CHA 22 6-0 189 Colorado USA 2024 2 42 36.0 7.8 3.0 3.1 -15.4 4.2 8.1 18.8 43.7 21.0 3 33 23.4 7.8 2.9 8.4 34.6 0.9 3.6 25.4 1.1 1.4 82.0 1.1 1.9 3.0 3.1 1.6 0.9 0.2 1.6 17.9 0.0 0.0 -7.7 9573.8 1.81 0.97 0.85 4.34 4.53 4.15 0.5 1.1 1.9 0.3 0.2 0.5 66.7 33.3 0.03 1.1 1.3 2.5 4 0 0 0 0 1 0 0 4 0 0 0 0 0 0
"Klay Thompson" DAL 35 6-5 220 "Washington State" USA 2011 1 11 72.0 14.0 3.4 2.0 -2.4 2.2 9.7 21.4 55.2 10.4 33 39 27.3 14.0 5.0 12.2 41.2 3.0 7.7 39.1 0.9 1.0 90.5 0.6 2.8 3.4 2.0 1.2 0.7 0.4 1.1 23.2 0.0 0.0 -1.1 10899.5 2.06 1.13 0.93 4.28 4.73 3.84 0.4 0.9 1.2 0.1 0.3 0.4 36.7 63.3 0.00 1.7 1.3 3.0 7 0 0 1 0 1 0 0 6 0 2 0 0 0 1
"Kobe Brown" LAC 25 6-7 250 Missouri USA 2023 1 30 40.0 1.9 1.6 0.6 -8.7 7.0 17.6 13.4 51.3 13.7 25 15 6.8 1.9 0.8 1.8 45.8 0.2 0.7 23.1 0.1 0.2 71.4 0.5 1.2 1.6 0.6 0.3 0.2 0.1 0.6 5.3 0.0 0.0 -1.3 2752.4 0.52 0.28 0.24 4.22 4.44 3.94 0.4 0.9 0.6 0.3 0.2 0.5 61.5 38.5 0.00 0.9 0.6 1.5 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0
"Kobe Bufkin" ATL 21 6-4 195 Michigan USA 2023 1 15 10.0 5.3 2.1 1.7 -8.0 3.5 12.3 20.3 48.3 21.3 6 4 12.4 5.3 1.8 4.7 38.3 0.4 1.9 21.1 1.3 1.8 72.2 0.5 1.6 2.1 1.7 0.8 0.3 0.2 0.9 11.1 0.0 0.0 -2.3 5453.5 1.03 0.57 0.47 4.63 5.19 4.17 0.0 0.0 1.1 0.2 0.3 0.5 40.0 60.0 0.00 0.7 1.2 1.9 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Kris Dunn" LAC 31 6-3 205 Providence USA 2016 1 5 74.0 6.4 3.4 2.8 7.8 3.1 11.1 12.6 53.1 15.3 45 29 24.1 6.4 2.6 5.9 43.9 1.0 3.0 33.5 0.2 0.3 68.2 0.7 2.7 3.4 2.8 1.0 1.7 0.4 2.7 20.0 0.0 0.0 3.5 10093.1 1.91 1.00 0.91 4.46 4.63 4.28 0.7 1.6 3.2 0.3 0.5 0.8 37.1 62.9 0.00 1.4 1.7 3.1 0 0 0 0 0 0 0 0 8 0 0 0 0 0 3
"Kris Murray" POR 24 6-8 216 Iowa USA 2023 1 23 69.0 4.2 2.6 1.0 -1.8 6.6 9.6 13.3 47.2 9.0 31 38 15.1 4.2 1.7 4.0 41.9 0.4 1.7 22.5 0.4 0.8 45.6 1.1 1.5 2.6 1.0 0.6 0.5 0.2 1.0 10.4 1.0 0.0 -0.7 6426.0 1.22 0.61 0.61 4.47 4.56 4.37 0.2 0.6 1.0 0.3 0.2 0.5 51.7 48.3 0.07 1.6 0.5 2.1 3 0 0 0 0 0 0 0 3 0 1 0 0 0 1
"Kristaps Porziņģis" BOS 29 7-2 240 None Latvia 2015 1 4 42.0 19.5 6.8 2.1 5.8 5.4 16.3 25.3 61.8 11.3 30 12 28.8 19.5 6.6 13.7 48.3 2.5 6.0 41.2 3.8 4.7 80.9 1.6 5.1 6.8 2.1 1.3 0.7 1.5 2.8 36.2 6.0 0.0 4.1 10252.7 1.94 1.04 0.90 3.90 4.07 3.72 1.9 4.9 1.6 0.2 0.3 0.5 45.0 55.0 0.00 7.5 3.1 10.6 3 0 0 0 0 0 1 0 16 1 2 4 0 0 3
"Kyle Anderson" MIA 31 6-9 230 UCLA USA 2014 1 30 61.0 5.9 3.4 2.4 -1.5 4.9 14.8 15.2 53.8 21.1 30 31 16.4 5.9 2.3 5.0 46.9 0.4 1.1 35.7 0.8 1.1 73.8 0.9 2.5 3.4 2.4 0.6 0.7 0.5 1.3 16.5 2.0 0.0 -0.4 6537.1 1.24 0.66 0.57 4.24 4.53 3.95 0.7 1.7 1.6 0.1 0.1 0.2 41.7 58.3 0.05 1.9 1.2 3.1 3 0 0 0 0 0 0 0 2 1 0 2 0 0 1
"Kyle Filipowski" UTA 21 6-11 250 Duke USA 2024 2 32 72.0 9.6 6.1 1.9 -11.3 7.0 21.3 18.4 59.4 14.0 13 59 21.1 9.6 3.6 7.2 50.2 1.1 3.1 35.0 1.3 2.0 65.0 1.6 4.6 6.1 1.9 1.4 0.7 0.3 2.4 21.3 13.0 0.0 -5.1 8580.6 1.63 0.87 0.75 4.29 4.46 4.11 1.3 3.1 1.5 0.3 0.1 0.3 79.2 20.8 0.01 3.3 1.9 5.2 6 0 0 1 0 0 0 0 16 3 2 3 0 0 5
"Kyle Kuzma" MIL 29 6-9 221 Utah USA 2017 1 27 65.0 14.8 5.7 2.3 -10.3 2.7 15.5 23.3 51.4 12.3 25 40 29.8 14.8 5.7 13.0 43.6 1.5 4.8 30.7 2.0 3.1 63.4 0.8 4.9 5.7 2.3 2.2 0.6 0.3 1.8 25.5 6.0 0.0 -6.4 12047.1 2.28 1.23 1.05 4.31 4.65 3.97 0.2 0.4 0.9 0.1 0.1 0.2 42.9 57.1 0.14 2.6 2.1 4.7 8 0 0 1 0 0 4 0 17 1 8 1 0 0 1
"Kyle Lowry" PHI 39 6-0 196 Villanova USA 2006 1 24 35.0 3.9 1.9 2.7 -5.8 1.6 8.6 10.0 52.5 20.6 14 21 18.8 3.9 1.2 3.3 35.0 0.8 2.5 33.0 0.8 0.9 81.8 0.3 1.6 1.9 2.7 0.6 0.9 0.3 1.8 13.5 0.0 0.0 -2.0 7029.8 1.33 0.74 0.59 3.92 4.27 3.55 0.5 1.2 1.9 0.1 0.3 0.4 33.3 66.7 0.18 0.9 0.7 1.6 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0
"Kylor Kelley" NOP 27 7-0 230 "Oregon State" USA Undrafted Undrafted Undrafted 11.0 3.1 3.5 0.5 -29.1 7.9 19.4 9.7 64.4 5.6 3 8 11.5 3.1 1.3 2.0 63.6 0.0 0.0 0.0 0.5 0.9 60.0 1.1 2.5 3.5 0.5 0.4 0.1 0.3 1.4 8.8 1.0 0.0 -6.8 4788.3 0.91 0.48 0.42 4.46 4.67 4.25 0.7 1.5 0.2 0.0 0.1 0.1 0.0 100 0.00 3.2 2.9 6.1 0 0 0 0 0 0 0 0 2 0 1 2 0 0 0
"Kyrie Irving" DAL 33 6-2 195 Duke Australia 2011 1 1 50.0 24.7 4.8 4.6 2.6 3.3 9.3 26.4 59.4 19.8 28 22 36.1 24.7 8.9 18.9 47.3 2.9 7.2 40.1 3.9 4.3 91.6 1.2 3.6 4.8 4.6 2.2 1.3 0.5 2.0 40.5 0.0 0.0 2.5 13231.0 2.51 1.34 1.17 3.90 4.18 3.63 0.5 1.1 3.3 0.5 0.4 0.8 54.8 45.2 0.04 1.6 1.5 3.1 2 0 0 0 0 2 0 0 9 0 1 0 0 0 2
"Kyshawn George" WAS 21 6-8 200 Miami Switzerland 2024 1 24 68.0 8.7 4.2 2.5 -10.1 2.5 12.2 15.6 50.3 13.3 15 53 26.5 8.7 3.0 8.0 37.2 1.7 5.2 32.2 1.0 1.4 75.3 0.7 3.5 4.2 2.5 1.4 1.0 0.7 3.0 21.2 1.0 0.0 -5.3 11417.0 2.16 1.16 1.00 4.57 5.00 4.16 0.3 0.7 2.1 0.3 0.4 0.7 37.8 62.2 0.01 3.7 3.1 6.8 7 0 0 0 0 0 0 1 9 4 0 0 0 0 1
"Lamar Stevens" MEM 27 6-7 230 "Penn State" USA Undrafted Undrafted Undrafted 17.0 4.4 2.2 0.5 26.4 2.7 18.4 21.0 54.5 6.3 7 10 9.1 4.4 1.7 3.7 46.0 0.5 1.6 29.6 0.5 0.6 72.7 0.2 2.0 2.2 0.5 0.6 0.3 0.2 0.9 8.6 0.0 0.0 3.9 3806.2 0.72 0.37 0.36 4.34 4.83 3.87 0.3 0.8 0.8 0.1 0.1 0.2 50.0 50.0 0.00 1.4 1.2 2.6 1 0 0 0 0 0 0 0 2 0 2 0 0 0 0
"LaMelo Ball" CHA 23 6-7 180 None USA 2020 1 3 47.0 25.2 4.9 7.4 -3.9 2.8 12.1 34.2 53.6 39.0 16 31 32.0 25.2 8.6 21.3 40.5 3.8 11.2 33.9 4.1 4.9 84.3 1.0 3.9 4.9 7.4 3.6 1.1 0.3 3.3 42.9 13.0 0.0 -2.8 13242.4 2.51 1.42 1.09 4.39 4.91 3.85 0.4 0.9 2.9 0.5 0.4 0.9 53.7 46.3 0.00 1.2 1.1 2.3 8 0 2 0 0 0 0 0 21 0 3 0 0 0 1
"Landry Shamet" NYK 28 6-4 190 "Wichita State" USA 2018 1 26 50.0 5.7 1.2 0.5 5.1 1.4 6.4 14.3 60.1 4.9 30 20 15.2 5.7 2.1 4.6 46.1 1.2 3.1 39.7 0.2 0.4 66.7 0.2 1.0 1.2 0.5 0.4 0.5 0.0 1.0 9.1 0.0 0.0 1.8 6430.8 1.22 0.67 0.55 4.53 4.88 4.16 0.2 0.5 1.1 0.0 0.2 0.3 8.3 91.7 0.02 1.8 1.1 2.9 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0
"Larry Nance Jr." ATL 32 6-8 245 Wyoming USA 2015 1 27 24.0 8.5 4.3 1.6 -9.0 4.6 17.4 15.5 63.2 12.5 10 14 19.3 8.5 3.3 6.5 51.6 1.4 3.2 44.7 0.4 0.5 69.2 1.0 3.3 4.3 1.6 0.7 0.8 0.5 1.5 19.4 3.0 0.0 -4.0 7759.3 1.47 0.77 0.70 4.25 4.58 3.91 1.2 2.9 2.2 0.3 0.1 0.4 66.7 33.3 0.30 2.1 1.5 3.6 2 0 0 0 0 0 0 0 2 0 0 1 0 0 2
"Lauri Markkanen" UTA 27 7-0 240 Arizona Finland 2017 1 7 47.0 19.0 5.9 1.5 -6.1 4.6 13.4 23.1 57.1 7.4 9 38 31.4 19.0 6.3 14.9 42.3 2.9 8.5 34.6 3.4 3.9 87.6 1.5 4.4 5.9 1.5 1.4 0.7 0.4 1.7 30.1 5.0 0.0 -4.0 12669.8 2.40 1.31 1.09 4.27 4.50 4.02 1.2 3.0 1.6 0.4 0.1 0.6 73.1 26.9 0.00 3.4 1.7 5.1 0 1 0 0 0 0 3 0 12 0 3 3 0 0 3
"LeBron James" LAL 40 6-9 250 None USA 2003 1 1 70.0 24.4 7.8 8.2 -1.3 3.1 18.7 29.1 60.4 39.5 44 26 34.9 24.4 9.3 18.1 51.3 2.1 5.7 37.6 3.7 4.7 78.2 1.0 6.8 7.8 8.2 3.7 1.0 0.6 1.4 47.1 32.0 10.0 -0.8 12004.7 2.27 1.23 1.04 3.64 3.89 3.39 0.8 2.0 1.8 0.4 0.3 0.6 55.6 44.4 0.13 1.8 2.0 3.8 10 4 0 0 0 0 0 0 13 1 2 1 1 0 2
"Leonard Miller" MIN 21 6-10 220 None Canada 2023 2 33 13.0 1.5 0.8 0.0 -19.4 7.3 22.9 23.9 54.0 0.0 11 2 2.4 1.5 0.5 1.2 40.0 0.0 0.4 0.0 0.6 0.6 100 0.2 0.6 0.8 0.0 0.2 0.2 0.1 0.2 3.1 0.0 0.0 -0.9 1064.1 0.20 0.11 0.09 4.44 4.91 4.28 0.0 0.0 0.3 0.0 0.0 0.0 0.0 0.0 0.00 0.3 0.3 0.7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Lester Quinones" NOP 24 6-4 208 Memphis USA Undrafted Undrafted Undrafted 13.0 6.6 1.5 1.8 -5.9 2.0 7.6 21.3 51.4 19.8 3 10 14.1 6.6 2.4 6.0 39.7 1.0 3.4 29.5 0.8 1.0 84.6 0.3 1.2 1.5 1.8 1.1 0.2 0.2 1.4 11.2 0.0 0.0 -2.0 6082.5 1.15 0.62 0.53 4.54 4.89 4.19 0.0 0.0 1.3 0.1 0.0 0.1 100 0.0 0.10 1.0 0.3 1.3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Liam Robbins" MIL 25 7-0 250 Vanderbilt USA Undrafted Undrafted Undrafted 13.0 0.7 0.9 0.2 -5.3 11.1 8.5 12.8 36.3 5.6 8 5 4.4 0.7 0.2 0.6 25.0 0.0 0.2 0.0 0.4 0.8 50.0 0.5 0.4 0.9 0.2 0.5 0.2 0.2 0.7 2.5 0.0 0.0 -0.4 1775.0 0.34 0.18 0.15 4.20 4.50 3.90 0.5 1.1 0.4 0.0 0.0 0.0 0.0 0.0 0.00 0.9 0.5 1.4 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1
"Lindy Waters III" DET 27 6-6 210 "Oklahoma State" USA Undrafted Undrafted Undrafted 52.0 4.9 2.1 1.0 1.4 2.3 11.6 14.5 50.4 9.2 27 25 15.0 4.9 1.8 4.8 36.9 1.2 3.6 34.4 0.2 0.2 72.7 0.4 1.7 2.1 1.0 0.4 0.5 0.2 1.2 10.8 0.0 0.0 0.3 6472.9 1.23 0.66 0.57 4.61 4.98 4.26 0.3 0.7 1.3 0.1 0.1 0.2 50.0 50.0 0.09 1.2 1.1 2.4 0 0 0 0 0 0 0 0 3 0 1 0 0 0 1
"Lonnie Walker IV" PHI 26 6-4 204 Miami USA 2018 1 18 20.0 12.4 3.2 2.5 -14.1 1.2 11.7 21.4 54.8 16.7 3 17 23.8 12.4 4.5 10.6 42.0 2.3 6.4 35.4 1.2 1.5 80.0 0.3 2.9 3.2 2.5 1.3 0.5 0.3 1.4 20.9 1.0 0.0 -7.1 9107.5 1.72 0.93 0.79 4.07 4.37 3.75 0.1 0.2 1.2 0.1 0.3 0.4 28.6 71.4 0.00 1.2 1.7 2.9 2 1 0 0 0 1 0 0 2 0 1 0 0 0 1
"Lonzo Ball" CHI 27 6-6 190 UCLA USA 2017 1 2 35.0 7.6 3.4 3.3 5.5 2.9 10.6 15.2 52.4 18.7 16 19 22.2 7.6 2.5 6.9 36.6 1.9 5.6 34.4 0.6 0.8 81.5 0.7 2.7 3.4 3.3 1.2 1.3 0.5 1.6 20.9 0.0 0.0 2.9 8953.3 1.70 0.90 0.80 4.29 4.80 3.83 0.3 0.8 2.4 0.3 0.3 0.6 45.0 55.0 0.00 1.8 1.5 3.3 1 0 0 0 0 0 0 0 3 0 2 0 0 0 0
"Luguentz Dort" OKC 26 6-4 220 "Arizona State" Canada Undrafted Undrafted Undrafted 71.0 10.1 4.1 1.6 13.1 4.1 9.3 13.3 58.6 6.7 57 14 29.2 10.1 3.6 8.4 43.5 2.4 5.8 41.2 0.5 0.6 71.7 1.3 2.9 4.1 1.6 0.7 1.1 0.5 2.9 21.8 0.0 0.0 7.7 11297.3 2.14 1.09 1.05 4.12 4.30 3.94 0.7 1.6 2.2 0.3 0.4 0.7 38.8 61.2 0.08 1.4 2.1 3.5 2 0 0 0 0 0 0 0 11 0 1 0 1 0 4
"Luka Dončić" LAL 26 6-6 230 None Slovenia 2018 1 3 50.0 28.2 8.2 7.7 9.1 2.3 19.8 32.8 58.7 34.2 31 19 35.4 28.2 9.2 20.5 45.0 3.5 9.6 36.8 6.2 7.9 78.2 0.8 7.4 8.2 7.7 3.6 1.8 0.4 2.5 52.5 21.0 5.0 6.9 12398.2 2.35 1.28 1.07 3.73 4.05 3.41 0.2 0.5 3.3 0.2 0.4 0.5 33.3 66.7 0.08 2.0 2.8 4.7 3 1 0 0 0 0 0 2 4 0 2 1 1 0 10
"Luka Garza" MIN 26 6-10 243 Iowa USA 2021 2 52 39.0 3.5 1.4 0.3 0.4 13.8 10.3 24.1 57.3 8.2 28 11 5.6 3.5 1.3 2.7 49.5 0.3 0.9 27.8 0.6 0.9 68.6 0.8 0.6 1.4 0.3 0.3 0.2 0.1 0.7 6.0 0.0 0.0 0.0 2534.4 0.48 0.25 0.23 4.67 4.98 4.36 0.8 1.9 0.6 0.1 0.1 0.2 71.4 28.6 0.12 1.5 0.6 2.1 1 0 0 1 0 1 0 0 4 0 0 0 0 0 0
"Luke Kennard" MEM 28 6-5 206 Duke USA 2017 1 12 65.0 8.9 2.8 3.3 3.1 2.4 9.4 14.0 63.1 17.9 37 28 22.6 8.9 3.2 6.6 47.8 1.7 4.0 43.3 0.8 0.9 89.5 0.6 2.2 2.8 3.3 1.1 0.8 0.1 0.9 18.6 0.0 0.0 1.9 9594.4 1.82 0.98 0.84 4.55 4.97 4.15 0.3 0.8 1.4 0.2 0.1 0.3 52.6 47.4 0.00 0.8 1.1 1.8 3 0 0 0 0 0 0 1 3 0 1 0 0 0 2
"Luke Kornet" BOS 29 7-1 250 Vanderbilt USA Undrafted Undrafted Undrafted 73.0 6.0 5.3 1.6 14.9 13.4 13.9 11.1 68.3 11.5 53 20 18.6 6.0 2.6 3.8 66.8 0.0 0.0 0.0 0.9 1.3 69.1 2.6 2.7 5.3 1.6 0.4 0.5 1.0 1.6 18.8 3.0 0.0 5.5 7256.7 1.37 0.73 0.65 4.20 4.28 4.11 2.3 5.9 0.9 0.1 0.1 0.3 50.0 50.0 0.00 5.7 1.9 7.5 1 0 0 0 0 0 2 0 10 2 0 2 0 0 4
"Luke Travers" CLE 23 6-7 207 None Australia 2022 2 56 12.0 1.0 1.7 0.7 -0.5 8.4 10.8 13.2 28.7 11.3 10 2 7.3 1.0 0.4 1.7 25.0 0.0 0.8 0.0 0.2 0.2 100 0.7 1.0 1.7 0.7 0.7 0.1 0.1 0.5 3.8 0.0 0.0 -0.1 3086.0 0.58 0.31 0.27 4.42 4.73 4.10 0.3 0.6 0.6 0.0 0.0 0.0 0.0 0.0 0.00 1.9 0.4 2.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Mac McClung" ORL 26 6-2 185 "Texas Tech" USA Undrafted Undrafted Undrafted 2.0 0.0 0.5 1.5 -9.5 0.0 10.0 8.7 0.0 33.3 1 1 5.1 0.0 0.0 1.0 0.0 0.0 0.5 0.0 0.0 0.0 0.0 0.0 0.5 0.5 1.5 0.0 0.0 0.0 1.0 2.9 0.0 0.0 -1.0 2146.5 0.41 0.23 0.18 4.32 4.76 4.98 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.00 0.0 0.0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Malachi Flynn" CHA 26 6-1 185 "San Diego State" USA 2020 1 29 4.0 4.0 1.8 1.8 3.7 7.7 8.0 19.6 51.2 23.3 2 2 10.9 4.0 1.3 3.3 38.5 0.3 1.0 25.0 1.3 1.5 83.3 0.8 1.0 1.8 1.8 1.0 0.8 0.0 1.0 10.0 0.0 0.0 0.3 4659.8 0.88 0.44 0.44 4.38 4.77 4.27 0.0 0.0 2.0 0.0 0.3 0.3 0.0 100 0.00 2.0 1.0 3.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Malaki Branham" SAS 21 6-4 180 "Ohio State" USA 2022 1 20 47.0 5.0 1.1 0.8 -3.7 1.6 9.3 23.3 57.5 13.9 18 29 9.1 5.0 1.9 4.0 45.8 0.7 1.8 40.5 0.6 0.7 81.8 0.1 0.9 1.1 0.8 0.7 0.2 0.0 0.6 7.6 0.0 0.0 -0.7 3758.8 0.71 0.37 0.35 4.33 4.59 4.05 0.0 0.1 0.5 0.1 0.1 0.2 42.9 57.1 0.00 0.8 0.8 1.6 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0
"Malcolm Brogdon" WAS 32 6-4 229 Virginia USA 2016 2 36 24.0 12.7 3.8 4.1 -10.4 3.6 11.9 23.1 54.4 26.7 6 18 23.5 12.7 4.3 10.0 43.3 0.7 2.3 28.6 3.4 3.8 88.0 0.9 2.9 3.8 4.1 1.6 0.5 0.2 1.3 24.1 2.0 0.0 -5.0 9285.8 1.76 0.97 0.79 4.20 4.66 3.76 0.3 0.7 1.2 0.2 0.2 0.4 50.0 50.0 0.00 1.0 1.7 2.6 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"Malevy Leons" OKC 25 6-9 210 Bradley Netherlands Undrafted Undrafted Undrafted 6.0 0.3 0.5 0.2 -43.3 4.0 9.5 10.2 26.6 11.1 6 0 3.5 0.3 0.0 0.3 0.0 0.0 0.2 0.0 0.3 0.7 50.0 0.2 0.3 0.5 0.2 0.2 0.0 0.0 0.7 1.0 0.0 0.0 -3.0 1544.8 0.29 0.16 0.13 4.58 4.50 4.68 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.0 1.0 1.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Malik Beasley" DET 28 6-4 187 "Florida State" USA 2016 1 19 82.0 16.3 2.6 1.7 3.1 2.0 6.9 21.5 59.0 8.9 44 38 27.8 16.3 5.6 13.1 43.0 3.9 9.3 41.6 1.2 1.7 67.9 0.6 2.0 2.6 1.7 1.0 0.9 0.1 1.5 23.8 1.0 0.0 2.1 10826.0 2.05 1.09 0.96 4.10 4.35 3.85 0.3 0.7 1.6 0.1 0.2 0.3 43.5 56.5 0.00 0.9 1.2 2.1 2 0 0 0 0 3 0 0 6 0 1 0 0 0 0
